Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Afmetingen (product.metafields.custom.afmetingen),Besturingssysteem (product.metafields.custom.besturingssysteem),Bluetooth (product.metafields.custom.bluetooth),Connector Pin (product.metafields.custom.connector_pin),Display Poort (product.metafields.custom.display_poort),Draadloos (Wifi) (product.metafields.custom.draadloos_wifi),Draaibaar (product.metafields.custom.draaibaar),Finger Print Reader (product.metafields.custom.finger_print_reader),Formaat (product.metafields.custom.formaat),Gewicht (product.metafields.custom.gewicht),HDMI (product.metafields.custom.hdmi),Hoogte verstelbaar (product.metafields.custom.hoogte_verstelbaar),Ingangsstroom (product.metafields.custom.ingangsstroom),Kantelbaar (product.metafields.custom.kantelbaar),Keyboard Taal (product.metafields.custom.keyboard_taal),Keyboard Verlichting (product.metafields.custom.keyboard_verlichting),korte_product_info (product.metafields.custom.korte_product_info),Model (product.metafields.custom.model),Netwerk / LAN (product.metafields.custom.netwerk_lan),Nieuwprijs was (product.metafields.custom.nieuwprijs_was),Processor (product.metafields.custom.processor_type),RAM geheugen (product.metafields.custom.ram_geheugen),Schermdiagonaal (product.metafields.custom.schermdiagonaal),Schermresolutie (product.metafields.custom.schermresolutie),Smart Card Reader (product.metafields.custom.smart_card_reader),Speaker (product.metafields.custom.speaker),Totale opslagcapaciteit (product.metafields.custom.totale_opslagcapaciteit),Touch Screen (product.metafields.custom.touch_screen),Type opslag (product.metafields.custom.type_opslag),Uitgangsstroom (product.metafields.custom.uitgangsstroom),USB 2.0 Type A (product.metafields.custom.usb_2_0_type_a),USB 3.2 Gen 1 Type A (product.metafields.custom.usb_3_2_gen_1_x_1_type_a),USB 3.2 Gen 1 Type C (product.metafields.custom.usb_3_2_gen_1_x_1_type_c),USB 3.2 Gen 2 Type C (product.metafields.custom.usb_3_2_gen_2_x_1_type_c),USB 3.2 Thunderbolt 3 (product.metafields.custom.usb_3_2_thunderbolt_3),USB 3.2 Thunderbolt 4 (product.metafields.custom.usb_3_2_thunderbolt_4),USB-A (product.metafields.custom.usb_a),USB-B (product.metafields.custom.usb_b),USB-C (product.metafields.custom.usb_c),USB-C met Displayport functie (product.metafields.custom.usb_c_met_displayport_functie),Videokaart (product.metafields.custom.videokaart),Wattage (product.metafields.custom.wattage),Webcam (product.metafields.custom.webcam),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Computer form (product.metafields.shopify.computer-form),Computer specialized features (product.metafields.shopify.computer-specialized-features),Connection type (product.metafields.shopify.connection-type),Cosmetic condition (product.metafields.shopify.cosmetic-condition),Display resolution (product.metafields.shopify.display-resolution),Graphics card type (product.metafields.shopify.graphics-card-type),Memory technology (product.metafields.shopify.memory-technology),Operating system (product.metafields.shopify.operating-system),Processor family (product.metafields.shopify.processor-family),Storage types supported (product.metafields.shopify.storage-types-supported),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hp-zbook-firefly-14-g8-1,HP Zbook Firefly 14 G8,"<h3 data-start=""133"" data-end=""222""><strong data-start=""137"" data-end=""222"">HP ZBook Firefly 14 G8 – Compacte 14″ mobile workstation met zakelijke prestaties</strong></h3>
<p data-start=""224"" data-end=""550"">De HP ZBook Firefly 14 G8 is een lichte en krachtige mobile workstation, ontworpen voor professionals die mobiliteit willen combineren met betrouwbaarheid. Met een 11e generatie Intel Core i5-processor, 16 GB RAM en ISV-gecertificeerde stabiliteit is deze laptop perfect voor zakelijk gebruik en lichte grafische toepassingen.</p>
<p data-start=""552"" data-end=""584""><strong data-start=""552"" data-end=""584"">Belangrijkste specificaties:</strong></p>
<ul data-start=""585"" data-end=""832"">
<li data-start=""585"" data-end=""647"">
<p data-start=""587"" data-end=""647""><strong data-start=""587"" data-end=""601"">Processor:</strong> Intel Core i5-1145G7 (4 cores, tot 4,4 GHz)</p>
</li>
<li data-start=""648"" data-end=""689"">
<p data-start=""650"" data-end=""689""><strong data-start=""650"" data-end=""663"">Geheugen:</strong> 16 GB DDR4 RAM (2×8 GB)</p>
</li>
<li data-start=""690"" data-end=""726"">
<p data-start=""692"" data-end=""726""><strong data-start=""692"" data-end=""703"">Opslag:</strong> 256 GB PCIe NVMe SSD</p>
</li>
<li data-start=""727"" data-end=""792"">
<p data-start=""729"" data-end=""792""><strong data-start=""729"" data-end=""745"">Beeldscherm:</strong> 14 inch Full HD (1920 × 1080), antireflectie</p>
</li>
<li data-start=""793"" data-end=""832"">
<p data-start=""795"" data-end=""832""><strong data-start=""795"" data-end=""817"">Besturingssysteem:</strong> Windows 11 Pro</p>
</li>
</ul>
<p data-start=""834"" data-end=""1067""><strong data-start=""834"" data-end=""862"">Ontwerp en bouwkwaliteit</strong><br data-start=""862"" data-end=""865"">De Firefly 14 G8 heeft een robuust maar licht ontwerp met een aluminium behuizing, MIL-STD 810H-certificering en smalle schermranden. Het compacte formaat maakt hem ideaal voor hybride werken en reizen.</p>
<p data-start=""1069"" data-end=""1095""><strong data-start=""1069"" data-end=""1095"">Beveiliging en privacy</strong></p>
<ul data-start=""1096"" data-end=""1268"">
<li data-start=""1096"" data-end=""1146"">
<p data-start=""1098"" data-end=""1146"">Vingerafdruklezer voor snelle en veilige login</p>
</li>
<li data-start=""1147"" data-end=""1184"">
<p data-start=""1149"" data-end=""1184"">TPM 2.0-chip voor databeveiliging</p>
</li>
<li data-start=""1185"" data-end=""1215"">
<p data-start=""1187"" data-end=""1215"">Webcam met privacy shutter</p>
</li>
<li data-start=""1216"" data-end=""1268"">
<p data-start=""1218"" data-end=""1268"">HP Wolf Security en HP Sure Start BIOS-bescherming</p>
</li>
</ul>
<p data-start=""1270"" data-end=""1288""><strong data-start=""1270"" data-end=""1288"">Connectiviteit</strong></p>
<ul data-start=""1289"" data-end=""1439"">
<li data-start=""1289"" data-end=""1313"">
<p data-start=""1291"" data-end=""1313"">Wi-Fi 6 en Bluetooth</p>
</li>
<li data-start=""1314"" data-end=""1354"">
<p data-start=""1316"" data-end=""1354"">USB-C met Thunderbolt en DisplayPort</p>
</li>
<li data-start=""1355"" data-end=""1389"">
<p data-start=""1357"" data-end=""1389"">Meerdere USB-A poorten en HDMI</p>
</li>
<li data-start=""1390"" data-end=""1439"">
<p data-start=""1392"" data-end=""1439"">Audioaansluiting en LAN via adapter (optioneel)</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i5, Renewed, Windows 11 Pro",true,Title,Default Title,,,,,,,,4R4989042,5000.0,shopify,30,deny,manual,366.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-firefly-14-g8-laptop-785.webp?v=1762259725,1,HP Zbook Firefly 14 G8 - Laptop,false,HP Zbook Firefly 14 G8 - Huren | Ecomputer,"De HP ZBook Firefly 14 G8 is een lichte en krachtige mobile workstation, ontworpen voor professionals die mobiliteit willen combineren met betrouwbaarheid. Met een 11e generatie Intel Core i5-processor.",,,,,,,,,,,,,Windows 11 Pro,Ja,,,Ja,,Ja,,,,,,,US-NL,,"ZBook Firefly 14 G8 / i5-1145G7 / 16GB / 256GB-NVMe / 14"" FHD / Windows 11 Pro",HP Zbook Firefly 14 G8,,1400.00 EUR,Intel Core i5-1145G7,16GB,"14""",1920 x 1080 FHD,,,256GB,Nee,NVMe SSD,,,,,,,,,,,,,,Ja,,grijs,workstation-mobile,bios-beveiliging; tpm-trusted-platform-module,bluetooth; displaypoort; ethernet; hdmi; thunderbolt; usb; wifi,renewed,1920-x-1080,geintegreerd,ddr4,windows-11,intel-core-i5,,,,,,,kg,,,active
hp-zbook-firefly-14-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-firefly-14-g8-laptop-444.webp?v=1762259729,2,HP Zbook Firefly 14 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-firefly-14-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-firefly-14-g8-laptop-278.webp?v=1762259733,3,HP Zbook Firefly 14 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-firefly-14-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-firefly-14-g8-laptop-301.webp?v=1762259737,4,HP Zbook Firefly 14 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-firefly-14-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-firefly-14-g8-laptop-596.webp?v=1762259742,5,HP Zbook Firefly 14 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8-1,HP Zbook Power G8,"<h3 data-start=""152"" data-end=""234""><strong data-start=""156"" data-end=""234"">HP ZBook Power 15 G8 – 15,6″ workstation met Intel i7 en NVIDIA T1200 4 GB</strong></h3>
<p data-start=""236"" data-end=""563"">De HP ZBook Power 15 G8 is een krachtige en professionele mobile workstation voor gebruikers die zware software draaien in een mobiel formaat. Met een 11e generatie Intel Core i7-processor, 32 GB werkgeheugen en een NVIDIA T1200 GPU is dit systeem geschikt voor onder andere 3D-tekenen, videobewerking en technische simulaties.</p>
<p data-start=""565"" data-end=""597""><strong data-start=""565"" data-end=""597"">Belangrijkste specificaties:</strong></p>
<ul data-start=""598"" data-end=""896"">
<li data-start=""598"" data-end=""660"">
<p data-start=""600"" data-end=""660""><strong data-start=""600"" data-end=""614"">Processor:</strong> Intel Core i7-11850H (8 cores, tot 4,8 GHz)</p>
</li>
<li data-start=""661"" data-end=""703"">
<p data-start=""663"" data-end=""703""><strong data-start=""663"" data-end=""676"">Geheugen:</strong> 32 GB DDR4 RAM (1×32 GB)</p>
</li>
<li data-start=""704"" data-end=""744"">
<p data-start=""706"" data-end=""744""><strong data-start=""706"" data-end=""717"">Opslag:</strong> 512 GB PCIe NVMe M.2 SSD</p>
</li>
<li data-start=""745"" data-end=""812"">
<p data-start=""747"" data-end=""812""><strong data-start=""747"" data-end=""763"">Beeldscherm:</strong> 15,6 inch Full HD (1920 × 1080), antireflectie</p>
</li>
<li data-start=""813"" data-end=""856"">
<p data-start=""815"" data-end=""856""><strong data-start=""815"" data-end=""828"">Grafisch:</strong> NVIDIA T1200 (4 GB GDDR6)</p>
</li>
<li data-start=""857"" data-end=""896"">
<p data-start=""859"" data-end=""896""><strong data-start=""859"" data-end=""881"">Besturingssysteem:</strong> Windows 11 Pro</p>
</li>
</ul>
<p data-start=""898"" data-end=""1197""><strong data-start=""898"" data-end=""926"">Ontwerp en bouwkwaliteit</strong><br data-start=""926"" data-end=""929"">De ZBook Power G8 is gebouwd met een stevig aluminium chassis en voldoet aan MIL-STD 810H-normen. Het moderne ontwerp met smalle randen zorgt voor een strak uiterlijk, terwijl het toetsenbord en touchpad comfortabel werken ondersteunen – zowel op kantoor als onderweg.</p>
<p data-start=""1199"" data-end=""1225""><strong data-start=""1199"" data-end=""1225"">Beveiliging en privacy</strong></p>
<ul data-start=""1226"" data-end=""1406"">
<li data-start=""1226"" data-end=""1278"">
<p data-start=""1228"" data-end=""1278"">Vingerafdruklezer voor snelle en veilige toegang</p>
</li>
<li data-start=""1279"" data-end=""1322"">
<p data-start=""1281"" data-end=""1322"">TPM 2.0-chip voor gegevensversleuteling</p>
</li>
<li data-start=""1323"" data-end=""1353"">
<p data-start=""1325"" data-end=""1353"">Webcam met privacy shutter</p>
</li>
<li data-start=""1354"" data-end=""1406"">
<p data-start=""1356"" data-end=""1406"">HP Wolf Security en HP Sure Start BIOS-bescherming</p>
</li>
</ul>
<p data-start=""1408"" data-end=""1426""><strong data-start=""1408"" data-end=""1426"">Connectiviteit</strong></p>
<ul data-start=""1427"" data-end=""1568"">
<li data-start=""1427"" data-end=""1451"">
<p data-start=""1429"" data-end=""1451"">Wi-Fi 6 en Bluetooth</p>
</li>
<li data-start=""1452"" data-end=""1492"">
<p data-start=""1454"" data-end=""1492"">USB-C met Thunderbolt en DisplayPort</p>
</li>
<li data-start=""1493"" data-end=""1527"">
<p data-start=""1495"" data-end=""1527"">Meerdere USB-A poorten en HDMI</p>
</li>
<li data-start=""1528"" data-end=""1549"">
<p data-start=""1530"" data-end=""1549"">LAN-poort (RJ-45)</p>
</li>
<li data-start=""1550"" data-end=""1568"">
<p data-start=""1552"" data-end=""1568"">Audioaansluiting</p>
</li>
</ul>
<p data-start=""1570"" data-end=""1861""> </p>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i7, Renewed, Windows 11 Pro",true,Title,Default Title,,,,,,,,4R6854932,5000.0,shopify,36,deny,manual,666.00,,true,true,,,,,'8721077053714,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-power-g8-laptop-846.webp?v=1762260265,1,HP Zbook Power G8 - Laptop,false,HP Zbook Power G8 - Huren | Ecomputer,De HP ZBook Power 15 G8 is een krachtige en professionele mobile workstation voor gebruikers die zware software draaien in een mobiel formaat. Met een 11e generatie Intel Core i7-processor.,,,,,,,,,,,,,Windows 11 Pro,Ja,,,Ja,,Ja,,,,,,,US-NL,,"ZBook Power 15 G8 / i7-11850H / 32GB / 512GB-NVMe / 15.6"" FHD / Windows 11 Pro",HP Zbook Power G8,,1250.00 EUR,Intel Core i7-11850H,32GB,"15.6""",1920 x 1080 FHD,,,512GB,Nee,NVMe SSD,,,,,,,,,,,,,,Ja,,,workstation-mobile,,,renewed,1920-x-1080,geintegreerd,,windows-11,intel-core-i7-1,,,,,,,kg,,,active
hp-zbook-power-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-power-g8-laptop-827.webp?v=1762260270,2,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-power-g8-laptop-823.webp?v=1762260275,3,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-power-g8-laptop-222.webp?v=1762260279,4,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-zbook-power-g8-laptop-306.webp?v=1762260284,5,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8,HP Zbook Power G8,"<h3 data-start=""138"" data-end=""227""><strong data-start=""142"" data-end=""227"">HP ZBook Power 15 G8 – 15,6″ workstation met NVIDIA T1200 en krachtige prestaties</strong></h3>
<p data-start=""229"" data-end=""536"">De HP ZBook Power 15 G8 is een betrouwbare en krachtige mobile workstation voor professionals die werken met technische, creatieve of analytische toepassingen. Met een 11e generatie Intel Core i7, 32 GB RAM en een NVIDIA T1200 grafische kaart is dit systeem perfect voor renderen, ontwerpen en multitasking.</p>
<p data-start=""538"" data-end=""570""><strong data-start=""538"" data-end=""570"">Belangrijkste specificaties:</strong></p>
<ul data-start=""571"" data-end=""865"">
<li data-start=""571"" data-end=""633"">
<p data-start=""573"" data-end=""633""><strong data-start=""573"" data-end=""587"">Processor:</strong> Intel Core i7-11850H (8 cores, tot 4,8 GHz)</p>
</li>
<li data-start=""634"" data-end=""676"">
<p data-start=""636"" data-end=""676""><strong data-start=""636"" data-end=""649"">Geheugen:</strong> 32 GB DDR4 RAM (1×32 GB)</p>
</li>
<li data-start=""677"" data-end=""713"">
<p data-start=""679"" data-end=""713""><strong data-start=""679"" data-end=""690"">Opslag:</strong> 500 GB PCIe NVMe SSD</p>
</li>
<li data-start=""714"" data-end=""781"">
<p data-start=""716"" data-end=""781""><strong data-start=""716"" data-end=""732"">Beeldscherm:</strong> 15,6 inch Full HD (1920 × 1080), antireflectie</p>
</li>
<li data-start=""782"" data-end=""825"">
<p data-start=""784"" data-end=""825""><strong data-start=""784"" data-end=""797"">Grafisch:</strong> NVIDIA T1200 (4 GB GDDR6)</p>
</li>
<li data-start=""826"" data-end=""865"">
<p data-start=""828"" data-end=""865""><strong data-start=""828"" data-end=""850"">Besturingssysteem:</strong> Windows 11 Pro</p>
</li>
</ul>
<p data-start=""867"" data-end=""1135""><strong data-start=""867"" data-end=""895"">Ontwerp en bouwkwaliteit</strong><br data-start=""895"" data-end=""898"">De ZBook Power G8 combineert prestaties met een stevig, maar relatief licht chassis. Dankzij het duurzame ontwerp, de dunne schermranden en de MIL-STD 810H-certificering is deze workstation geschikt voor zowel bureaugebruik als onderweg.</p>
<p data-start=""1137"" data-end=""1163""><strong data-start=""1137"" data-end=""1163"">Beveiliging en privacy</strong></p>
<ul data-start=""1164"" data-end=""1324"">
<li data-start=""1164"" data-end=""1214"">
<p data-start=""1166"" data-end=""1214"">Vingerafdruklezer voor snelle en veilige login</p>
</li>
<li data-start=""1215"" data-end=""1243"">
<p data-start=""1217"" data-end=""1243"">TPM 2.0-beveiligingschip</p>
</li>
<li data-start=""1244"" data-end=""1274"">
<p data-start=""1246"" data-end=""1274"">Webcam met privacy shutter</p>
</li>
<li data-start=""1275"" data-end=""1324"">
<p data-start=""1277"" data-end=""1324"">HP Wolf Security en Sure Start BIOS-beveiliging</p>
</li>
</ul>
<p data-start=""1326"" data-end=""1344""><strong data-start=""1326"" data-end=""1344"">Connectiviteit</strong></p>
<ul data-start=""1345"" data-end=""1486"">
<li data-start=""1345"" data-end=""1369"">
<p data-start=""1347"" data-end=""1369"">Wi-Fi 6 en Bluetooth</p>
</li>
<li data-start=""1370"" data-end=""1410"">
<p data-start=""1372"" data-end=""1410"">USB-C met Thunderbolt en DisplayPort</p>
</li>
<li data-start=""1411"" data-end=""1445"">
<p data-start=""1413"" data-end=""1445"">Meerdere USB-A poorten en HDMI</p>
</li>
<li data-start=""1446"" data-end=""1467"">
<p data-start=""1448"" data-end=""1467"">LAN-poort (RJ-45)</p>
</li>
<li data-start=""1468"" data-end=""1486"">
<p data-start=""1470"" data-end=""1486"">Audioaansluiting</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i7, Renewed, Windows 11 Pro",false,Title,Default Title,,,,,,,,4R8339042,5000.0,shopify,33,deny,manual,666.00,,true,true,,,,,'8721077054193,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPZbookPowerG8-Vooraanzicht-Webp.webp?v=1754575682,1,HP Zbook Power G8 - Laptop,false,HP Zbook Power G8 - Huren | Ecomputer,"De HP ZBook Power 15 G8 is een betrouwbare en krachtige mobile workstation voor professionals die werken met technische, creatieve of analytische toepassingen. Met een 11e generatie Intel Core i7.",,,,,,,,,,,,,Windows 11 Pro,Ja,,,Ja,,Ja,,,,,,,US-NL,,"ZBook Power 15 G8 / i7-11850H / 32GB / 500GB-NVMe / 15.6"" FHD / Windows 11 Pro",HP Zbook Power G8,,1900.00 EUR,Intel Core i7-11850H,32GB,"15.6""",1920 x 1080 FHD,,,500GB,Nee,NVMe SSD,,,,,,,,,,,,,,Ja,,,workstation-mobile,,,renewed,1920-x-1080,geintegreerd,,windows-11,intel-core-i7-1,,,,,,,kg,,,draft
hp-zbook-power-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPZbookPowerG8-Schuinlinks-Webp.webp?v=1754575682,2,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPZbookPowerG8-Achterkant-Webp.webp?v=1754575682,3,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPZbookPowerG8-Schuinrechts-Webp.webp?v=1754575682,4,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-zbook-power-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/HPZbookPowerG8-Zijkanten-Webp.webp?v=1754575666,5,HP Zbook Power G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
